"z_Smear[1]","z_Smear[2]","z_Mgit[1]","z_Mgit[2]","z_Xpert[1]","z_Xpert[2]"
-7.7188,1.3537,-7.2613,-0.7219,-8.4512,-1.8381
-7.9185,1.0959,-5.3479,-0.5011,-5.2812,-1.6411
-9.0709,0.4722,-8.1155,-1.2179,-6.6,-3.4057
-9.1873,0.7448,-6.5613,-1.2659,-9.4442,-1.8729
-5.8483,0.0076,-5.8663,-1.5766,-5.8683,-2.7609
-7.7738,1.2743,-6.2819,-1.0444,-6.7981,-2.5971
-5.6236,0.9998,-6.5808,-0.3402,-6.9846,-2.3592
-6.8306,1.7485,-4.553,-0.8194,-7.3927,-1.4483
-8.1232,0.8363,-6.5656,-0.6208,-6.5577,-2.1513
-9.9157,1.7974,-6.3477,-0.4157,-5.7319,-1.9471
-5.7521,1.5122,-4.4128,-0.2063,-6.7639,-1.3586
-6.2385,1.2013,-6.0928,-0.2486,-6.6004,-1.5964
-5.7655,0.4287,-6.3553,-0.9447,-6.8969,-3.4922
-6.6161,0.4523,-6.6554,-2.0581,-7.0482,-5.4093
-9.048,1.3723,-5.6984,-0.5197,-5.9364,-2.4148
-7.4651,0.8093,-5.8268,-0.7861,-7.6412,-1.6155
-5.839,0.4483,-5.0421,-1.4571,-6.1619,-2.0717
-9.8915,1.3843,-6.9703,-0.0756,-7.4176,-1.2468
-6.1503,1.2168,-4.2337,-0.7792,-6.2873,-1.4746
-6.4238,1.8052,-6.134,0.0915,-6.4494,-1.4518
-5.2556,0.9916,-5.6395,-0.6294,-6.1902,-1.965
-8.1851,0.3028,-5.6761,-1.1414,-5.9661,-2.4077
-11.3708,0.9774,-3.9149,-0.8019,-6.0716,-1.5773
-5.7513,1.252,-5.3499,-0.2709,-7.6956,-0.8211
-6.7002,0.4848,-3.96,-1.0504,-5.9519,-2.0198
-10.3733,1.0724,-6.0187,-1.2659,-6.0929,-2.5573
-7.8694,1.2418,-7.0067,-0.7097,-6.5443,-1.5214
-9.1488,1.1474,-7.3094,-0.6259,-5.8009,-2.1183
-5.3831,0.6945,-6.2531,-0.7165,-7.1603,-2.3375
-7.1452,0.7881,-5.6684,-0.9973,-6.0468,-3.1737
-7.6674,1.3541,-6.9934,-0.1272,-6.0547,-1.1493
-6.9306,0.6874,-4.8663,-1.8167,-5.5945,-2.0906
-8.3686,0.4629,-6.1753,-1.0108,-7.2178,-3.3529
-6.1151,0.2826,-6.4543,-1.2946,-5.7958,-2.7026
-9.1941,1.442,-7.8576,-0.3491,-7.2223,-1.5867
-8.7384,0.9629,-6.1397,-0.828,-8.816,-2.5835
-7.1587,1.1681,-6.1997,-0.0522,-5.6376,-1.3877
-5.5204,1.0294,-6.3142,-0.9204,-6.1254,-2.7375
-8.7045,0.1967,-6.4752,-0.9883,-9.1813,-3.1165
-7.6856,0.7633,-5.9265,-1.0028,-4.7882,-1.945
-6.8509,1.1069,-6.29,-0.4268,-8.594,-1.6572
-5.9373,0.8763,-5.3158,-1.3245,-8.1,-2.2463
-7.132,1.4548,-7.2266,0.2065,-7.8533,-1.7827
-6.0633,1.4268,-7.8034,0.0598,-6.2725,-0.7277
-10.9739,0.4206,-7.3199,-0.9767,-7.189,-2.4414
-5.7627,1.0095,-6.7061,-0.3379,-6.5818,-1.4018
-5.247,1.4478,-4.8411,-0.5396,-6.2818,-0.9877
-7.7731,0.6222,-6.311,-1.0677,-7.5959,-2.5317
-7.3189,1.1867,-5.0449,-0.5688,-7.7189,-1.1093
-9.9121,1.1508,-4.878,-1.1525,-6.4087,-1.5847
-4.8702,0.296,-7.2655,-1.4295,-7.1751,-2.6239
-8.9022,0.5904,-5.1908,-0.8803,-6.2113,-2.6232
-7.4581,0.9805,-5.5578,-0.6415,-6.0375,-1.6892
-6.8028,0.4872,-5.5788,-1.4358,-6.3393,-3.1121
-7.4796,1.1788,-6.9202,-0.4888,-5.2453,-1.0125
-8.8822,1.157,-5.4195,-0.2981,-5.5998,-1.6515
-5.7634,0.842,-7.0991,-0.8897,-5.8409,-2.8266
-7.6608,1.2613,-4.5615,-1.0125,-7.1894,-1.3046
-7.1537,0.9476,-6.3901,-0.8681,-5.9727,-1.2347
-8.0263,1.9424,-4.6136,-0.295,-6.1569,-2.0305
-7.2461,0.9792,-5.8382,-0.7632,-5.8526,-1.9062
-7.25,0.4769,-5.6971,-0.6373,-7.5158,-1.6378
-6.7868,2.4046,-4.4559,-0.1591,-5.6515,-0.9575
-12.1388,1.2277,-5.9223,-1.6236,-7.7333,-2.6985
-7.4557,1.0839,-4.2372,-0.6831,-5.532,-1.1703
-6.3916,0.9059,-4.7997,-0.8775,-6.1463,-2.7655
-6.9257,1.5501,-8.1679,-0.4251,-6.8538,-1.4053
-7.1187,1.7674,-6.0979,-0.4074,-9.6364,-1.0511
-5.3847,0.1165,-6.4507,-2.4855,-5.3333,-3.34
-8.0013,1.1758,-5.4948,-0.8111,-8.0182,-1.5785
-6.4942,0.8638,-4.6122,-1.1285,-7.0786,-2.2847
-7.1375,0.275,-5.8644,-1.0424,-8.2757,-2.5535
-6.1768,1.2518,-4.9717,-0.9901,-9.6848,-1.5843
-6.2814,0.6786,-6.8549,-1.7037,-6.0212,-2.1456
-8.2338,1.1091,-5.5103,-0.8055,-6.6348,-1.9333
-10.1837,0.3575,-6.5218,-1.31,-7.3505,-2.4467
-7.0529,1.9563,-3.7485,-0.5987,-6.3063,-0.7289
-7.246,0.3343,-5.9597,-1.7535,-7.1553,-2.78
-9.0806,0.8201,-5.6913,-0.9741,-8.6505,-2.1954
-6.9598,1.0899,-7.3073,-0.1475,-5.993,-1.972
-7.6309,0.8698,-7.1152,-0.0105,-7.1637,-1.4139
-9.4409,1.4257,-6.0474,-0.4447,-7.5228,-2.4659
-7.0263,0.2203,-4.4071,-1.6851,-7.4894,-2.6188
-7.6322,1.2645,-7.8618,-1.2719,-7.7271,-1.4568
-5.4271,0.9849,-6.4841,-0.4446,-5.1253,-2.1133
-6.0312,0.8253,-5.6493,-0.6697,-7.7872,-1.927
-6.9839,1.35,-4.6021,-8e-04,-5.9508,-1.5016
-8.0932,0.9558,-5.9461,-0.5357,-7.6987,-1.5934
-8.5189,0.4093,-5.1975,-1.1642,-6.527,-2.8474
-6.8372,1.0119,-5.6638,-0.6939,-6.2786,-1.2983
-9.9499,0.1453,-5.4354,-2.3441,-5.2749,-2.9648
-6.8271,0.5889,-4.5039,-0.7059,-7.268,-2.0349
-7.3917,1.247,-4.5491,-0.6488,-7.0706,-1.4994
-7.4318,0.2654,-4.5696,-1.1845,-8.3056,-2.0686
-7.1176,1.1349,-6.678,-0.6378,-5.9593,-1.7959
-7.6107,0.6138,-6.2609,-1.3507,-6.2018,-2.4968
-7.7877,1.1616,-5.2721,-0.4805,-7.2114,-1.2435
-10.8591,1.4309,-8.1161,-0.3572,-7.5959,-2.3168
-7.2347,0.4117,-4.4342,-1.5327,-6.3077,-2.3319
-6.6573,1.6774,-7.8664,-0.0793,-7.04,-1.5762
-5.1436,-0.0852,-6.0603,-1.4037,-5.352,-4.1765
-6.5679,1.3264,-5.9145,-0.0341,-4.8068,-0.7615
-7.2557,0.068,-5.2697,-1.4217,-6.3883,-4.139
-9.037,0.966,-7.5839,-0.5307,-4.7974,-3.2711
-7.9492,0.8059,-5.4118,-0.3937,-6.1118,-2.4777
-6.3661,0.4979,-8.2765,-1.1885,-6.7148,-2.4919
-8.1441,1.1762,-8.2366,-0.7357,-9.5199,-1.9464
-6.1873,1.5772,-5.3323,-0.809,-8.058,-1.2271
-7.608,0.336,-6.0321,-0.9544,-5.5222,-2.4834
-6.7936,1.3874,-4.8337,-0.6109,-5.7073,-1.776
-6.9574,1.3628,-5.9042,-0.5219,-5.5878,-1.5677
-8.3776,0.4685,-5.6027,-1.4518,-6.2938,-1.8444
-8.4592,0.856,-5.6625,-0.8051,-7.3147,-2.5712
-5.7845,0.6326,-5.6939,-0.6875,-8.841,-2.1702
-9.6414,1.1526,-5.0004,0.0149,-5.9572,-0.7074
-8.0164,0.6356,-4.3299,-0.6257,-7.3516,-1.942
-7.2811,0.757,-5.8311,-0.6025,-8.1217,-1.8678
-6.3726,1.6114,-4.7145,-0.4168,-6.3818,-0.8052
-6.7155,1.1221,-4.9327,-0.3452,-6.5108,-1.2242
-8.0335,0.1347,-5.5498,-1.8833,-7.156,-3.3582
-7.0402,1.2893,-6.134,-0.1844,-5.356,-1.228
-9.3464,0.9004,-6.5606,-1.1798,-8.4435,-2.0406
-8.9174,0.6369,-6.4199,-0.1089,-5.4326,-1.6463
-9.1743,1.199,-7.0724,-0.7594,-5.8031,-2.1377
-7.6373,-0.0177,-6.2642,-2.0954,-7.4039,-3.2101
-7.6276,0.6413,-6.0783,-0.8767,-6.8796,-2.541
-8.9978,0.4799,-6.4014,-1.1297,-8.439,-2.4391
-6.6349,1.0802,-5.8476,-0.7553,-7.3643,-3.1053
-5.7878,1.4329,-6.7354,-0.4111,-6.6308,-1.3619
-5.1291,0.9133,-5.7367,-0.8636,-5.8098,-1.5844
-7.4563,0.8517,-6.7127,-0.8297,-5.3594,-1.9431
-5.8154,0.4015,-6.3318,-0.9708,-7.5307,-2.6078
-6.6128,1.2494,-6.384,-1.1095,-5.574,-2.1274
-7.145,1.2173,-4.1843,-0.077,-6.9578,-0.9823
-6.4766,0.8053,-4.8061,-1.19,-5.0406,-1.9861
-6.208,0.4096,-5.1549,-1.0402,-6.8265,-2.385
-3.9824,1.9293,-4.5631,0.3642,-6.4186,-0.2991
-9.8697,0.8925,-5.9495,-1.0893,-6.4002,-2.6412
-9.0816,0.9203,-4.2328,-2.0704,-6.3321,-3.2712
-4.2694,0.5174,-6.0522,-1.0215,-9.9604,-2.5051
-7.9361,0.6663,-6.5602,-1.2122,-6.3691,-2.4051
-8.8752,0.7933,-7.5091,-0.8363,-6.8029,-2.5142
-7.1682,0.3913,-4.7087,-0.9446,-6.1609,-1.8911
-6.6019,1.565,-5.222,-1.1023,-7.7263,-1.7913
-7.8915,0.1804,-7.0611,-0.9545,-8.331,-2.7938
-10.202,0.8693,-4.9837,-1.4519,-10.3841,-2.2991
-9.7233,1.2631,-6.4561,-0.5827,-6.0912,-1.6146
-10.5208,0.1775,-5.0961,-1.7778,-7.0902,-3.5658
-5.7584,1.3841,-4.4686,-0.7469,-6.7021,-1.2031
-6.4895,1.1201,-4.1988,-0.9268,-7.406,-1.6344
-5.905,1.2825,-6.0188,-0.5862,-5.8667,-1.5403
-7.5547,1.3657,-4.906,-0.4122,-6.0904,-2.0567
-8.9475,0.8905,-6.1726,-0.4452,-7.0398,-1.0482
-8.7823,0.1931,-5.2274,-1.1484,-6.4112,-2.2324
-7.2945,0.3567,-5.6694,-1.4126,-6.7048,-2.2177
-8.1731,1.0038,-6.427,-0.9938,-7.5331,-1.6225
-4.2834,1.5959,-5.3684,-0.3675,-7.0419,-1.435
-6.2546,0.9349,-5.939,-0.7619,-6.4914,-1.9923
-6.2776,1.737,-6.8463,-0.4859,-6.7955,-0.9888
-5.605,1.519,-5.5232,-0.8384,-6.7987,-2.1159
-7.2549,0.8593,-6.4268,-0.9953,-7.2956,-2.2141
-6.9372,1.7957,-4.6586,-0.4617,-6.7431,-1.5563
-7.6188,1.0168,-6.5885,-0.2055,-6.4359,-1.9524
-7.9334,0.912,-4.6708,-0.7006,-6.0396,-1.8311
-7.1245,0.6212,-4.9538,-0.7035,-6.3434,-2.5475
-8.8973,1.1389,-5.3762,-1.0194,-5.8118,-2.5192
-6.7827,0.5756,-5.4377,-0.7997,-5.9092,-2.0154
-10.1447,0.2145,-5.4703,-0.8989,-6.0641,-2.2706
-8.6999,0.7156,-5.453,-0.9381,-7.5857,-1.8741
-7.593,0.7798,-5.2415,-0.8142,-7.5758,-1.4955
-8.5237,0.6311,-5.8092,-0.4135,-7.0309,-1.9961
-4.5285,1.7125,-5.4422,-0.2744,-8.2471,-1.1978
-9.8303,0.2813,-5.4332,-0.7938,-6.9378,-3.2594
-7.2283,0.8788,-8.7717,-0.7344,-6.6192,-1.6914
-8.434,0.6978,-6.7514,-0.8894,-6.8108,-2.0966
-8.9195,1.488,-4.5778,-0.5116,-7.1089,-2.2651
-7.4998,1.8073,-3.9538,-0.3432,-6.6886,-1.054
-6.9064,0.9378,-4.7527,-0.8892,-6.3175,-3.3876
-5.4931,1.7571,-6.172,0.1376,-5.8349,-0.6784
-6.7786,1.2296,-5.2161,-0.2572,-7.4282,-0.3774
-5.7717,1.3626,-4.4388,-0.8649,-7.0288,-1.2258
-8.129,0.7324,-6.3674,-0.3793,-7.9875,-1.3641
-4.9832,0.571,-8.2164,-0.8898,-5.3318,-2.5868
-7.1655,1.0092,-5.3125,-0.937,-6.6536,-1.101
-5.3924,1.1902,-7.4958,-0.1496,-6.298,-1.2079
-7.3263,0.9358,-7.83,-0.1369,-7.3346,-1.3207
-7.7598,0.5827,-6.1002,-1.1276,-6.5992,-2.0749
-7.4793,1.3739,-6.2754,-0.1115,-4.9744,-1.4624
-7.7406,0.9085,-6.6527,-0.4065,-6.5843,-1.643
-6.9914,0.9417,-5.768,-0.7061,-6.5376,-2.4757
-7.2975,1.2341,-7.9411,-0.5053,-7.7776,-1.4
-7.8472,1.3832,-6.6578,-0.3466,-8.8288,-0.2623
-6.4782,0.6491,-6.8132,-0.8078,-6.521,-3.4852
-6.2943,1.4656,-6.4875,-0.497,-6.0925,-1.4595
-6.4386,1.5097,-4.5521,-0.4367,-5.9908,-1.4339
-8.9226,0.9631,-6.9098,-0.6473,-6.2698,-1.4587
-10.8144,0.54,-6.9488,-1.3955,-7.4932,-2.6229
-8.7736,2.0748,-4.8889,-0.3413,-8.0377,-1.0507
-8.1584,0.6278,-5.8799,-0.8269,-7.269,-3.6836
-6.059,0.3447,-6.4242,-1.0295,-6.7759,-2.3049
-6.3073,0.6518,-5.4636,-0.791,-6.966,-2.8872
-7.1508,1.0238,-3.8924,-1.2684,-7.4837,-1.9615
-6.194,0.6359,-6.025,-0.8664,-6.4635,-2.0462
-9.2368,0.9224,-6.0573,-0.5099,-6.9574,-2.4246
-6.6022,0.8044,-4.508,-1.4179,-6.3313,-1.6539
-6.906,0.7938,-5.8897,-0.6082,-7.2636,-1.3046
-6.4268,2.3268,-4.5242,-0.49,-6.3769,-1.2134
-9.4163,1.089,-6.4559,-0.7231,-7.2399,-1.4193
-6.2279,0.5453,-6.2613,-1.3113,-7.7786,-1.9293
-6.9131,1.2943,-4.7064,-0.38,-7.477,-1.745
-8.0635,0.1332,-7.0509,-1.2988,-8.6128,-2.1942
-9.4641,1.049,-7.5386,-0.9704,-6.2886,-2.3622
-7.0851,-0.3796,-7.3165,-1.4699,-6.0623,-4.9158
-7.0135,0.733,-7.3096,-0.5155,-6.3921,-1.9798
-8.9294,0.5089,-6.7856,-0.5333,-6.6309,-4.4038
-8.999,1.6865,-4.3396,-0.1538,-6.1217,-0.8133
-8.8474,1.0907,-6.2201,-1.0464,-7.0954,-2.1297
-8.6567,0.6465,-5.7423,-1.0393,-8.1619,-1.4144
-8.1051,0.8386,-6.3002,-1.2944,-5.7537,-1.8298
-6.7205,1.2555,-4.7197,-0.5427,-7.3888,-1.2577
-9.4347,0.6046,-6.1102,-0.8199,-7.3163,-2.5653
-8.1398,0.6979,-5.5129,-0.8418,-5.2739,-1.093
-11.6433,0.5607,-5.9429,-1.4594,-5.8043,-3.6446
-8.7029,0.7977,-5.7769,-0.9489,-7.7969,-2.132
-6.2734,0.4635,-5.5404,-1.3204,-5.9542,-2.4625
-7.1718,1.0712,-5.3554,-0.7576,-6.6189,-1.5382
-6.3233,1.6764,-4.7576,-0.4231,-5.8644,-1.4836
-5.7373,0.8548,-5.9966,-0.9918,-6.8422,-1.3916
-7.7119,0.4266,-5.4707,-1.0085,-6.7625,-2.5279
-7.1291,1.0129,-6.2016,-0.6128,-5.9537,-2.6169
-8.6978,1.1295,-5.431,-1.001,-5.6518,-1.5142
-6.598,1.0407,-6.5951,-0.3868,-6.2531,-1.4862
-8.6513,0.1967,-6.9242,-1.7587,-6.1129,-3.9825
-5.4969,0.6962,-6.8163,-0.9346,-5.8866,-1.5995
-7.2268,0.9152,-4.9321,-0.7681,-6.2852,-1.8648
-9.2261,1.0164,-4.4376,-0.0598,-6.0426,-0.5314
-8.025,0.5722,-5.7776,-1.1403,-6.0253,-2.2755
-9.4752,0.5765,-5.3379,-1.1999,-5.5071,-2.4194
-6.5932,0.8614,-5.0403,-0.6479,-7.0714,-2.9697
-6.6788,0.2873,-6.1832,-1.0065,-6.6197,-2.8155
-8.9411,0.5635,-6.0219,-1.3211,-8.024,-2.0799
-7.6894,0.8393,-6.3356,-0.4981,-6.4778,-2.1371
-6.0156,1.2477,-5.4052,-0.5925,-6.5716,-1.3082
-8.5782,1.2116,-5.9642,-0.2567,-7.7813,-0.9871
-5.8377,2.4685,-4.0533,-0.3696,-5.7049,-0.8584
-5.2446,2.1884,-6.7364,-1.047,-6.5317,-1.2784
-8.0073,1.3104,-5.6028,-0.7555,-6.597,-1.2945
-11.0381,0.6992,-4.991,-1.1643,-5.5969,-2.2002
-5.7912,0.4946,-5.2619,-0.9744,-7.1898,-1.9538
-7.9211,0.7278,-5.6825,-1.3326,-5.8196,-1.8814
-6.3492,1.851,-4.6954,-0.1516,-5.5853,-0.2418
-9.1579,0.5517,-5.9776,-1.0417,-7.6223,-3.7501
-5.421,0.3263,-4.3937,-1.7834,-5.3745,-3.2094
-4.5424,0.5989,-5.3926,-1.2123,-6.4097,-2.8237
-7.2259,1.3877,-4.6587,-0.2534,-5.7048,-1.1189
-6.5992,1.472,-4.5151,-0.6254,-6.2891,-1.845
-8.4347,0.6223,-6.8263,-1.0251,-7.0662,-1.4926
-8.2232,0.2513,-6.262,-0.7144,-4.8494,-2.3148
-6.7084,1.7847,-4.4314,-1.5812,-6.9783,-1.6109
-6.6157,1.0249,-6.5302,-0.6708,-7.5605,-2.792
-5.7294,0.7968,-6.5563,-0.7102,-6.2624,-3.3957
-4.8231,1.3993,-6.0189,-0.0898,-5.2449,-2.6493
-8.1875,1.1107,-4.1053,-1.8125,-8.4924,-2.6227
-7.6496,1.6029,-6.3596,0.0251,-7.3139,-0.8056
-7.3984,1.596,-5.2442,-0.7958,-6.2624,-3.2105
-4.6773,0.9519,-5.8221,-0.6484,-6.4547,-1.4396
-7.8388,0.867,-6.1894,-0.6304,-9.2771,-2.6207
-6.2296,1.1244,-3.9862,-0.8341,-6.0236,-2.0695
-5.6154,0.589,-5.204,-0.4494,-6.0744,-2.3041
-6.407,0.4576,-7.4381,-0.8091,-7.8387,-3.6904
-5.8692,1.0217,-5.4403,-0.7614,-7.1156,-2.062
-7.093,1.2572,-6.2013,-0.0686,-6.8191,-2.2197
-6.6351,1.1182,-5.8907,-1.0186,-7.4909,-3.0421
-8.2916,1.5182,-5.1065,-0.7812,-7.6022,-1.5042
-11.149,1.4458,-4.1687,-0.8571,-7.3891,-1.8837
-6.2962,0.9058,-5.2726,-0.3114,-6.334,-2.1838
-6.788,1.4069,-8.1004,-0.418,-6.5363,-1.2717
-8.6296,1.2091,-5.3986,-0.5953,-8.9769,-1.8579
-7.5943,1.6951,-6.0333,-0.0927,-5.6002,-1.1941
-6.7435,1.2584,-6.9234,-0.4889,-4.8479,-1.4389
-7.7107,1.2425,-7.9675,-0.4883,-6.8435,-1.4693
-10.0021,1.1859,-6.2372,-0.7457,-6.9503,-1.9092
-8.0048,1.2223,-5.905,-1.0687,-6.0204,-1.5377
-7.4632,0.2977,-4.9618,-1.2817,-6.8898,-4.2218
-7.2257,1.6869,-6.0632,-0.1566,-5.2635,-0.8006
-8.2889,-0.2303,-5.1737,-1.8549,-6.4306,-3.662
-8.8674,0.7699,-6.1355,-1.2367,-7.3953,-3.8278
-7.7621,0.6117,-6.7302,-0.9476,-6.946,-3.5094
-7.8904,1.0644,-5.7181,-0.7788,-6.3478,-2.4482
-7.0643,0.6819,-4.7289,-1.3905,-5.9774,-1.7801
-9.3268,0.09,-5.3602,-1.2365,-7.2098,-3.46
-4.4699,1.4692,-5.523,-0.5159,-9.6527,-2.3014
-7.6475,0.1427,-5.1962,-1.024,-6.5428,-2.6948
-7.2479,0.2881,-5.3333,-1.0182,-7.0017,-2.3764
-7.2406,1.0767,-7.9997,-0.5496,-7.692,-2.2868
-8.8237,0.961,-6.2447,-0.7273,-6.5208,-1.9792
-7.0533,0.9061,-4.6725,-1.0266,-6.4274,-2.2171
-7.5821,1.5079,-4.9413,-0.2154,-6.3151,-1.6611
-6.3468,0.4614,-5.7593,-0.9165,-6.3156,-3.6674
-5.4186,0.8966,-4.8281,-0.9945,-6.0834,-1.571
-7.4476,0.7235,-5.1335,-0.4593,-5.5358,-0.9044
-9.1389,1.2899,-4.5582,-0.5519,-10.1118,-2.289
-10.5136,0.9897,-4.3842,-1.3915,-7.3094,-1.9971
-8.6046,0.8569,-6.1688,-0.4737,-6.1462,-2.2596
-6.3591,0.8006,-6.4646,-0.6833,-5.9505,-1.8718
-6.5185,1.6283,-4.7429,0.0688,-5.6836,-1.0165
-7.3144,1.5543,-4.7379,-1.2555,-6.3136,-1.7772
-11.055,0.8949,-4.9259,-0.7209,-5.9662,-1.9257
-8.3068,1.3186,-5.6466,-0.9941,-5.3252,-1.2032
-7.6224,1.1071,-5.5421,-0.6282,-7.0968,-2.0076
-6.2692,0.8073,-4.4508,-0.5495,-8.4294,-2.5105
-5.2891,1.0974,-7.984,-1.0229,-9.259,-1.9905
-6.8821,1.3348,-4.9779,-0.5492,-7.8168,-0.8753
-8.5087,0.765,-5.2533,-0.7034,-6.054,-1.9006
-7.2,1.5482,-4.4393,-0.6227,-7.4363,-1.4263
-11.0864,1.0774,-6.9803,-0.1104,-5.9058,-0.9004
-7.2615,1.257,-6.4557,-0.0604,-7.0632,-1.7328
-8.3638,1.213,-4.8373,-1.425,-6.7323,-3.0068
-7.5606,0.5925,-5.2173,-0.6395,-5.4776,-2.5186
-8.4246,0.7737,-6.6146,-1.2775,-7.2663,-3.0193
-6.911,1.2241,-4.9651,-1.0265,-8.1146,-1.9642
-8.1316,1.5124,-4.9544,-0.1559,-6.7746,-0.7201
-6.0995,1.3243,-5.5824,-0.6163,-7.0575,-1.5663
-6.4584,1.3698,-3.8893,-1.1191,-6.6633,-1.6679
-6.9703,2.0555,-4.6677,-0.4813,-6.2534,-1.7651
-8.0178,0.4507,-4.484,-0.8644,-8.0845,-1.8935
-6.3521,0.7929,-6.868,-1.2487,-5.7381,-1.8147
-5.243,0.5913,-5.844,-1.3788,-6.1699,-3.0052
-7.255,0.5024,-5.681,-0.7987,-6.3057,-2.3907
-7.7807,0.9886,-5.5765,-0.1759,-5.8808,-0.7507
-6.2168,0.9918,-7.7124,-0.5755,-5.8431,-0.8204
-5.4973,1.6083,-5.0225,-0.2998,-7.586,-1.9406
-6.6909,0.3738,-6.0716,-1.768,-5.7273,-3.892
-6.2518,1.3146,-4.4162,-0.3933,-8.1809,-1.624
-6.3044,0.4963,-7.2262,-1.4897,-6.5177,-2.1015
-6.7963,1.1539,-6.5434,-0.1775,-9.2987,-1.5138
-6.0381,0.9144,-4.5883,-0.8231,-6.1187,-2.3438
-7.2435,1.0772,-6.6563,-0.1741,-7.1853,-1.918
-6.3205,1.0577,-5.0262,-0.1167,-5.2082,-3.783
-7.4266,0.2392,-9.1575,-0.922,-6.3763,-1.9035
-9.0302,0.9506,-6.8354,-0.3097,-5.9974,-1.111
-6.3527,1.3293,-5.3846,-1.132,-7.7128,-1.814
-10.0388,0.9565,-4.4516,-0.7091,-6.5232,-3.4127
-8.2203,0.8342,-5.1568,-1.656,-6.718,-2.1573
-8.3972,1.4376,-5.6422,-0.1782,-8.4485,-1.3783
-9.7871,1.0896,-6.7953,-1.0323,-7.5072,-2.5536
-8.5567,1.0346,-5.3464,-0.8319,-7.2385,-2.1976
-7.9923,0.5042,-5.6081,-1.124,-6.4363,-3.7566
-4.6159,0.3103,-7.2113,-1.1869,-4.8162,-2.545
-4.9721,1.2977,-8.3557,0.038,-7.3779,-1.2133
-5.2235,1.6587,-4.8938,-0.4397,-6.1805,-1.9531
-8.2615,0.9599,-5.3079,-0.9756,-6.9557,-1.8166
-5.2181,0.5135,-5.018,-1.0625,-5.5073,-2.7992
-5.1762,0.8381,-5.9248,-0.7349,-7.2895,-2.1054
-7.5803,1.0846,-6.4284,-0.8467,-5.4061,-1.8746
-8.1772,1.5376,-6.1506,-0.245,-8.0524,-1.2912
-8.0805,1.893,-4.8106,-0.3305,-7.6464,-0.8507
-8.0374,0.8448,-6.4342,-0.9945,-7.727,-1.7677
-7.066,0.7528,-6.4944,-0.4136,-6.6606,-1.9397
-5.7894,0.996,-4.387,-1.4178,-7.2916,-1.818
-6.3903,1.3003,-5.6987,-0.4549,-6.1761,-1.4346
-6.7389,0.7473,-6.3483,-1.1369,-6.8736,-3.4686
-4.7471,1.0753,-4.8763,-0.8362,-5.1273,-1.9063
-7.8872,1.0633,-4.7252,-0.8309,-6.6039,-1.7813
-5.0895,1.152,-4.218,-0.2141,-9.7411,-0.9992
-6.3218,0.8813,-4.0637,-0.4688,-5.4713,-0.7558
-5.8419,1.1586,-5.9339,-1.0143,-6.8091,-2.3945
-9.6984,2.0221,-5.7213,-0.1904,-6.0261,-2.0383
-7.4758,0.9925,-5.5104,-0.5136,-6.521,-1.1332
-7.5634,1.4299,-5.488,-0.3375,-8.6593,-1.5641
-6.4739,0.3813,-7.1827,-0.6023,-5.4318,-2.3635
-3.9704,1.5774,-4.5579,-0.7611,-6.9715,-2.6015
-6.2305,1.5584,-5.5225,-1.0356,-7.2755,-2.2478
-5.1847,1.2135,-5.2188,-0.8502,-6.2438,-0.7251
-9.0382,1.4661,-4.4188,-0.0624,-6.1763,-0.6812
-6.6228,0.5513,-6.9823,-0.6443,-5.7663,-2.1496
-9.4372,0.9486,-6.0018,-1.024,-5.95,-2.6116
-6.2968,0.4611,-8.4227,-1.1027,-5.7739,-2.8029
-7.4454,0.7684,-4.9745,-1.4358,-5.5144,-2.7768
-5.9659,0.6999,-4.8697,-0.7752,-6.5289,-2.6235
-9.0445,0.989,-5.567,-0.8983,-6.7644,-2.2756
-6.433,0.9983,-5.1196,-0.4295,-6.6748,-2.1945
